id,resource_uri,created,name,pp,accuracy,description,modified,power,category
448,/api/v1/move/448/,2013-11-03T15:06:10.628834,Chatter,20,100,"Inflicts regular damage.  Has either a 1%, 11%, or 31% chance to confuse the target, based on the volume of the recording made for this move; louder recordings increase the chance of confusion.  If the user is not a chatot, this move will not cause confusion.

This move cannot be copied by mimic, mirror-move, or sketch, nor selected by assist, metronome, or sleep-talk.",2013-12-24T15:24:32.286996,60,
449,/api/v1/move/449/,2013-11-03T15:06:10.630931,Judgment,10,100,"Inflicts regular damage.  If the user is holding a plate or a drive, this move's type is the type corresponding to that item.

Note: This effect is technically shared by both techno-blast and judgment; however, Techno Blast is only affected by drives, and Judgment is only affected by plates.",2013-12-24T15:24:32.292493,100,
450,/api/v1/move/450/,2013-11-03T15:06:10.633302,Bug-bite,20,100,"Inflicts regular damage.  If the target is holding a berry, this move has double power, and the user takes the berry and uses it immediately.

If the target is holding a jaboca-berry or rowap-berry, the berry is still removed, but has no effect.

If this move is super effective and the target is holding a berry that can reduce this move's damage, it will do so, and will not be stolen.",2013-12-24T15:24:32.298319,60,
451,/api/v1/move/451/,2013-11-03T15:06:10.635740,Charge-beam,10,90,Inflicts regular damage.  Has a 70% chance to raise the user's Special Attack by one stage.,2013-12-24T15:24:32.307194,50,
452,/api/v1/move/452/,2013-11-03T15:06:10.637961,Wood-hammer,15,100,Inflicts regular damage.  User takes 1/3 the damage it inflicts in recoil.,2013-12-24T15:24:32.314779,120,
453,/api/v1/move/453/,2013-11-03T15:06:10.640461,Aqua-jet,20,100,Inflicts regular damage.,2013-12-24T15:24:32.319977,40,
454,/api/v1/move/454/,2013-11-03T15:06:10.643039,Attack-order,15,100,Inflicts regular damage.  User's critical hit rate is one level higher when using this move.,2013-12-24T15:24:32.325253,90,
455,/api/v1/move/455/,2013-11-03T15:06:10.645367,Defend-order,10,0,Raises the user's Defense and Special Defense by one stage.,2013-12-24T15:24:32.331589,0,
456,/api/v1/move/456/,2013-11-03T15:06:10.647727,Heal-order,10,0,Heals the user for half its max HP.,2013-12-24T15:24:32.336355,0,
457,/api/v1/move/457/,2013-11-03T15:06:10.649973,Head-smash,5,80,Inflicts regular damage.  User takes 1/2 the damage it inflicts in recoil.,2013-12-24T15:24:32.343093,150,
458,/api/v1/move/458/,2013-11-03T15:06:10.652114,Double-hit,10,90,Inflicts regular damage.  Hits twice in one turn.,2013-12-24T15:24:32.347603,35,
459,/api/v1/move/459/,2013-11-03T15:06:10.654434,Roar-of-time,5,90,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",2013-12-24T15:24:32.353453,150,
460,/api/v1/move/460/,2013-11-03T15:06:10.656751,Spacial-rend,5,95,Inflicts regular damage.  User's critical hit rate is one level higher when using this move.,2013-12-24T15:24:32.358863,100,
461,/api/v1/move/461/,2013-11-03T15:06:10.659490,Lunar-dance,10,0,"User faint.  Its replacement's HP and PP are fully restored, and any major status effect-effect is removed.",2013-12-24T15:24:32.365594,0,
462,/api/v1/move/462/,2013-11-03T15:06:10.662079,Crush-grip,5,100,"Inflicts regular damage.  Power directly relates to the target's relative remaining HP, given by `1 + 120 * current HP / max HP`, to a maximum of 121.",2013-12-24T15:24:32.372402,1,
463,/api/v1/move/463/,2013-11-03T15:06:10.664822,Magma-storm,5,75,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid-spin cancels this effect.",2013-12-24T15:24:32.376919,120,
464,/api/v1/move/464/,2013-11-03T15:06:10.667542,Dark-void,10,80,Puts the target to sleep.,2013-12-24T15:24:32.382323,0,
465,/api/v1/move/465/,2013-11-03T15:06:10.670302,Seed-flare,5,85,Inflicts regular damage.  Has a 40% chance to lower the target's Special Defense by two stages.,2013-12-24T15:24:32.388956,120,
466,/api/v1/move/466/,2013-11-03T15:06:10.672694,Ominous-wind,5,100,Inflicts regular damage. Has a 10% chance to raise all of the user's stats one stage.,2013-12-24T15:24:32.393857,60,
467,/api/v1/move/467/,2013-11-03T15:06:10.675091,Shadow-force,5,100,"Inflicts regular damage.  User vanishes for one turn, becoming immune to attack, and hits on the second turn.

This move ignores the effects of detect and protect.

This move cannot be selected by sleep-talk.",2013-12-24T15:24:32.400209,120,
468,/api/v1/move/468/,2013-11-03T15:06:10.677431,Hone-claws,15,0,Raises the user's Attack and accuracy by one stage.,2013-12-24T15:24:32.405980,0,
469,/api/v1/move/469/,2013-11-03T15:06:10.680308,Wide-guard,10,0,"Moves with multiple targets will not hit friendly Pokémon for the remainder of this turn.  If the user is last to act this turn, this move will fail.

This move cannot be selected by assist or metronome.",2013-12-24T15:24:32.411745,0,
470,/api/v1/move/470/,2013-11-03T15:06:10.682601,Guard-split,10,0,Averages the user's unmodified Defense with the target's unmodified Defense; the value becomes the unmodified Defense for both Pokémon. Unmodified Special Defense is averaged the same way.,2013-12-24T15:24:32.417607,0,
471,/api/v1/move/471/,2013-11-03T15:06:10.684941,Power-split,10,0,"Averages the user's unmodified Attack with the target's unmodified Attack; the value becomes the unmodified Attack for both Pokémon. Unmodified Special Attack is averaged the same way.

This effect applies before any other persistent changes to unmodified Attack or Special Attack, such as flower-gift during sunny-day.",2013-12-24T15:24:32.423255,0,
472,/api/v1/move/472/,2013-11-03T15:06:10.687613,Wonder-room,10,0,"For five turns (including this one), every Pokémon's Defense and Special Defense are swapped.",2013-12-24T15:24:32.428860,0,
473,/api/v1/move/473/,2013-11-03T15:06:10.689825,Psyshock,10,100,"Inflicts regular damage.  Damage calculation always uses the target's Defense, regardless of this move's damage class.",2013-12-24T15:24:32.434329,80,
474,/api/v1/move/474/,2013-11-03T15:06:10.692600,Venoshock,10,100,"Inflicts regular damage.  If the target is poisoned, this move has double power.",2013-12-24T15:24:32.439728,65,
475,/api/v1/move/475/,2013-11-03T15:06:10.694880,Autotomize,15,0,Raises the user's Speed by two stages.  Halves the user's weight; this effect does not stack.,2013-12-24T15:24:32.445135,0,
476,/api/v1/move/476/,2013-11-03T15:06:10.697089,Rage-powder,20,0,"Until the end of this turn, any moves that opposing Pokémon target solely at the user's ally will instead target the user.  If both Pokémon on the same side of the field use this move on the same turn, the Pokémon that uses it last will become the target.

This effect takes priority over lightningrod and storm-drain.

If the user's ally switches out, opposing Pokémon may still hit it with pursuit.

This move cannot be selected by assist or metronome.",2013-12-24T15:24:32.450078,0,
477,/api/v1/move/477/,2013-11-03T15:06:10.699653,Telekinesis,15,0,"For three turns (including this one), moves used against the target have 100% accuracy, but the target is immune to ground damage.  Accuracy of one-hit KO moves is exempt from this effect.

This effect is removed by gravity.  If Gravity is already in effect, this move will fail.",2013-12-24T15:24:32.456144,0,
478,/api/v1/move/478/,2013-11-03T15:06:10.702134,Magic-room,10,0,"For five turns (including this one), passive effects of held items are ignored, and Pokémon will not use their held items.",2013-12-24T15:24:32.461633,0,
479,/api/v1/move/479/,2013-11-03T15:06:10.704461,Smack-down,15,100,"Inflicts regular damage.  Removes the target's immunity to ground-type damage.  This effect removes any existing Ground immunity due to levitate, magnet-rise, or telekinesis, and causes the target's flying type to be ignored when it takes Ground damage.

If the target isn't immune to Ground damage, this move will fail.

This move can hit Pokémon under the effect of bounce, fly, or sky-drop, and ends the effect of Bounce or Fly.",2013-12-24T15:24:32.468745,50,
480,/api/v1/move/480/,2013-11-03T15:06:10.706678,Storm-throw,10,100,Inflicts regular damage.  Always scores a critical hit.,2013-12-24T15:24:32.474217,40,
481,/api/v1/move/481/,2013-11-03T15:06:10.708866,Flame-burst,15,100,"Inflicts regular damage.  If this move successfully hits the target, any Pokémon adjacent to the target are damaged for 1/16 their max HP.",2013-12-24T15:24:32.479883,70,
482,/api/v1/move/482/,2013-11-03T15:06:10.711210,Sludge-wave,10,100,Inflicts regular damage.  Has a 10% chance to poison the target.,2013-12-24T15:24:32.484213,95,
483,/api/v1/move/483/,2013-11-03T15:06:10.713595,Quiver-dance,20,0,"Raises the user's Special Attack, Special Defense, and Speed by one stage each.",2013-12-24T15:24:32.492038,0,
484,/api/v1/move/484/,2013-11-03T15:06:10.715888,Heavy-slam,10,100,"Inflicts regular damage.  The greater the user's weight compared to the target's, the higher power this move has, to a maximum of 120.

User's weight                    | Power
-------------------------------- | ----:
Up to 2× the target's weight     |    40
Up to 3× the target's weight     |    60
Up to 4× the target's weight     |    80
Up to 5× the target's weight     |   100
More than 5× the target's weight |   120
",2013-12-24T15:24:32.497781,1,
485,/api/v1/move/485/,2013-11-03T15:06:10.722528,Synchronoise,15,100,Inflicts regular damage.  Only Pokémon that share a type with the user will take damage from this move.,2013-12-24T15:24:32.503316,70,
486,/api/v1/move/486/,2013-11-03T15:06:10.724837,Electro-ball,10,100,"Inflicts regular damage.  The greater the user's Speed compared to the target's, the higher power this move has, to a maximum of 150.

User's Speed                     | Power
-------------------------------- | ----:
Up to 2× the target's Speed      |    60
Up to 3× the target's Speed      |    80
Up to 4× the target's Speed      |   120
More than 4× the target's Speed  |   150
",2013-12-24T15:24:32.508838,1,
487,/api/v1/move/487/,2013-11-03T15:06:10.726922,Soak,20,100,"Changes the target to pure water-type until it leaves the field.  If the target has multitype, this move will fail.",2013-12-24T15:24:32.514378,0,
488,/api/v1/move/488/,2013-11-03T15:06:10.729227,Flame-charge,20,100,Inflicts regular damage.  Raises the user's Speed by one stage.,2013-12-24T15:24:32.519929,50,
489,/api/v1/move/489/,2013-11-03T15:06:10.731374,Coil,20,0,"Raises the user's Attack, Defense, and accuracy by one stage each.",2013-12-24T15:24:32.525616,0,
490,/api/v1/move/490/,2013-11-03T15:06:10.734173,Low-sweep,20,100,Lowers the target's Speed by one stage.,2013-12-24T15:24:32.529795,60,
491,/api/v1/move/491/,2013-11-03T15:06:10.736585,Acid-spray,20,100,Inflicts regular damage.  Lowers the target's Special Defense by two stages.,2013-12-24T15:24:32.536458,40,
492,/api/v1/move/492/,2013-11-03T15:06:10.739028,Foul-play,15,100,Inflicts regular damage.  Damage is calculated using the target's attacking stat rather than the user's.,2013-12-24T15:24:32.541984,95,
493,/api/v1/move/493/,2013-11-03T15:06:10.741428,Simple-beam,15,100,Changes the target's ability to simple.,2013-12-24T15:24:32.547408,0,
494,/api/v1/move/494/,2013-11-03T15:06:10.743642,Entrainment,15,100,Changes the target's ability to match the user's.  This effect ends when the target leaves battle.,2013-12-24T15:24:32.552831,0,
495,/api/v1/move/495/,2013-11-03T15:06:10.745770,After-you,15,0,"The target will act next this turn, regardless of Speed or move priority.
If the target has already acted this turn, this move will fail.",2013-12-24T15:24:32.558250,0,
496,/api/v1/move/496/,2013-11-03T15:06:10.747900,Round,15,100,"Inflicts regular damage.  If round has already been used this turn, this move's power is doubled.  After this move is used, any other Pokémon using it this turn will immediately do so (in the order they would otherwise act), regardless of Speed or priority.  Pokémon using other moves will then continue to act as usual.",2013-12-24T15:24:32.563664,60,
497,/api/v1/move/497/,2013-11-03T15:06:10.749975,Echoed-voice,15,100,"Inflicts regular damage.  If any friendly Pokémon used this move earlier this turn or on the previous turn, that use's power is added to this move's power, to a maximum of 200.",2013-12-24T15:24:32.569001,40,
498,/api/v1/move/498/,2013-11-03T15:06:10.752121,Chip-away,20,100,"Inflicts regular damage.  Damage calculation ignores the target's stat modifiers, including evasion.",2013-12-24T15:24:32.575910,70,
499,/api/v1/move/499/,2013-11-03T15:06:10.754407,Clear-smog,15,0,Inflicts regular damage.  All of the target's stat modifiers are reset to zero.,2013-12-24T15:24:32.581500,50,
500,/api/v1/move/500/,2013-11-03T15:06:10.756605,Stored-power,10,100,"Inflicts regular damage.  Power is increased by 100% its original value for every stage any of the user's stats have been raised.  Accuracy, evasion, and lowered stats do not affect this move's power.  For a Pokémon with all five stats modified to +6, this move's power is 31×.",2013-12-24T15:24:32.586993,20,
501,/api/v1/move/501/,2013-11-03T15:06:10.758933,Quick-guard,15,0,"Moves with priority greater than 0 will not hit friendly Pokémon for the remainder of this turn.  If the user is last to act this turn, this move will fail.

This move cannot be selected by assist or metronome.",2013-12-24T15:24:32.594763,0,
502,/api/v1/move/502/,2013-11-03T15:06:10.761077,Ally-switch,15,0,"User switches position on the field with the friendly Pokémon opposite it.  If the user is in the middle position in a triple battle, or there are no other friendly Pokémon, this move will fail.",2013-12-24T15:24:32.600343,0,
503,/api/v1/move/503/,2013-11-03T15:06:10.763234,Scald,15,100,Inflicts regular damage.  Has a 30% chance to burn the target.,2013-12-24T15:24:32.604481,80,
504,/api/v1/move/504/,2013-11-03T15:06:10.765371,Shell-smash,15,0,"Raises the user's Attack, Special Attack, and Speed by two stages each.  Lowers the user's Defense and Special Defense by one stage each.",2013-12-24T15:24:32.611354,0,
505,/api/v1/move/505/,2013-11-03T15:06:10.767542,Heal-pulse,10,0,Heals the target for half its max HP.,2013-12-24T15:24:32.616842,0,
506,/api/v1/move/506/,2013-11-03T15:06:10.769713,Hex,10,100,"Inflicts regular damage.  If the target has a major status ailment-ailment, this move has double power.",2013-12-24T15:24:32.622327,50,
507,/api/v1/move/507/,2013-11-03T15:06:10.772085,Sky-drop,10,100,"Inflicts regular damage.  User carries the target high into the air for one turn, during which no moves will hit either Pokémon and neither can act.  On the following turn, the user drops the target, inflicting damage and ending the effect.

If the target is flying-type, this move will function as normal but inflict no damage.

gust, hurricane, sky-uppercut, smack-down, thunder, twister, and whirlwind can hit both the user and the target during this effect.  gust and twister will additionally have double power.

The damage from hail and sandstorm still applies during this effect.

Either Pokémon may be hit during this effect if also under the effect of lock-on, mind-reader, or no-guard.

This move cannot be used while gravity is in effect.

This move cannot be selected by sleep-talk.

*Bug*: If gravity is used during a double or triple battle while this move is in effect, this move is not correctly canceled on the target, and it remains high in the air indefinitely.  As this move prevents the target from acting, the only way to subsequently remove it from the field is to faint it.",2013-12-24T15:24:32.627749,60,
508,/api/v1/move/508/,2013-11-03T15:06:10.774822,Shift-gear,10,0,Raises the user's Attack by one stage and its Speed by two stages.,2013-12-24T15:24:32.633236,0,
509,/api/v1/move/509/,2013-11-03T15:06:10.777740,Circle-throw,10,90,"Inflicts regular damage, then switches the target out for another of its trainer's Pokémon, selected at random.

If the target is under the effect of ingrain or suction-cups, or it has a substitute, or its Trainer has no more usable Pokémon, it will not be switched out.  If the target is a wild Pokémon, the battle ends instead.",2013-12-24T15:24:32.638677,60,
510,/api/v1/move/510/,2013-11-03T15:06:10.779989,Incinerate,15,100,"Inflicts regular damage.  If the target is holding a berry, it's destroyed and cannot be used in response to this move.",2013-12-24T15:24:32.644124,30,
511,/api/v1/move/511/,2013-11-03T15:06:10.782642,Quash,15,100,"Forces the target to act last this turn, regardless of Speed or move priority.  If the target has already acted this turn, this move will fail.",2013-12-24T15:24:32.649570,0,
512,/api/v1/move/512/,2013-11-03T15:06:10.784937,Acrobatics,15,100,"Inflicts regular damage.  If the user has no held item, this move has double power.",2013-12-24T15:24:32.655133,55,
513,/api/v1/move/513/,2013-11-03T15:06:10.786581,Reflect-type,15,0,User's type changes to match the target's.,2013-12-24T15:24:32.660590,0,
514,/api/v1/move/514/,2013-11-03T15:06:10.788253,Retaliate,5,100,"Inflicts regular damage.  If a friendly Pokémon fainted on the previous turn, this move has double power.",2013-12-24T15:24:32.666049,70,
515,/api/v1/move/515/,2013-11-03T15:06:10.790207,Final-gambit,5,100,Inflicts damage equal to the user's remaining HP.  User faints.,2013-12-24T15:24:32.671503,1,
516,/api/v1/move/516/,2013-11-03T15:06:10.792207,Bestow,15,0,"Transfers the user's held item to the target.  If the user has no held item, or the target already has a held item, this move will fail.",2013-12-24T15:24:32.677015,0,
517,/api/v1/move/517/,2013-11-03T15:06:10.794105,Inferno,5,50,Inflicts regular damage.  Has a 100% chance to burn the target.,2013-12-24T15:24:32.681147,100,
518,/api/v1/move/518/,2013-11-03T15:06:10.796050,Water-pledge,10,100,"Inflicts regular damage.  If a friendly Pokémon used grass-pledge earlier this turn, all opposing Pokémon have halved Speed for four turns (including this one).",2013-12-24T15:24:32.688014,50,
519,/api/v1/move/519/,2013-11-03T15:06:10.798181,Fire-pledge,10,100,"Inflicts regular damage.  If a friendly Pokémon used water-pledge earlier this turn, moves used by any friendly Pokémon have doubled effect chance for four turns (including this one).",2013-12-24T15:24:32.693608,50,
520,/api/v1/move/520/,2013-11-03T15:06:10.800281,Grass-pledge,10,100,"Inflicts regular damage.  If a friendly Pokémon used fire-pledge earlier this turn, all opposing Pokémon will take 1/8 their max HP in damage at the end of every turn for four turns (including this one).",2013-12-24T15:24:32.699032,50,
521,/api/v1/move/521/,2013-11-03T15:06:10.802912,Volt-switch,20,100,"Inflicts regular damage, then the user immediately switches out, and the trainer selects a replacement Pokémon from the party.  If the target faint from this attack, the user's trainer selects the new Pokémon to send out first.  If the user is the last Pokémon in its party that can battle, it will not switch out.

The user may be hit by pursuit when it switches out, if it has been targeted and pursuit has not yet been used.

This move may be used even if the user is under the effect of ingrain.  ingrain's effect will end.",2013-12-24T15:24:32.704019,70,
522,/api/v1/move/522/,2013-11-03T15:06:10.805580,Struggle-bug,20,100,Inflicts regular damage.  Has a 100% chance to lower the target's Special Attack by one stage.,2013-12-24T15:24:32.708699,30,
523,/api/v1/move/523/,2013-11-03T15:06:10.808153,Bulldoze,20,100,Inflicts regular damage.  Has a 100% chance to lower the target's Speed by one stage.,2013-12-24T15:24:32.714210,60,
524,/api/v1/move/524/,2013-11-03T15:06:10.811505,Frost-breath,10,90,Inflicts regular damage.  Always scores a critical hit.,2013-12-24T15:24:32.720692,40,
525,/api/v1/move/525/,2013-11-03T15:06:10.814185,Dragon-tail,10,90,"Inflicts regular damage, then switches the target out for another of its trainer's Pokémon, selected at random.

If the target is under the effect of ingrain or suction-cups, or it has a substitute, or its Trainer has no more usable Pokémon, it will not be switched out.  If the target is a wild Pokémon, the battle ends instead.",2013-12-24T15:24:32.726307,60,
526,/api/v1/move/526/,2013-11-03T15:06:10.816916,Work-up,30,0,Raises the user's Attack and Special Attack by one stage each.,2013-12-24T15:24:32.731758,0,
527,/api/v1/move/527/,2013-11-03T15:06:10.819509,Electroweb,15,95,Lowers the target's Speed by one stage.,2013-12-24T15:24:32.735825,55,
528,/api/v1/move/528/,2013-11-03T15:06:10.822472,Wild-charge,15,100,Inflicts regular damage.  User takes 1/4 the damage it inflicts in recoil.,2013-12-24T15:24:32.741314,90,
529,/api/v1/move/529/,2013-11-03T15:06:10.825044,Drill-run,10,95,Inflicts regular damage.  User's critical hit rate is one level higher when using this move.,2013-12-24T15:24:32.746755,80,
530,/api/v1/move/530/,2013-11-03T15:06:10.827669,Dual-chop,15,90,Inflicts regular damage.  Hits twice in one turn.,2013-12-24T15:24:32.752147,40,
531,/api/v1/move/531/,2013-11-03T15:06:10.830404,Heart-stamp,25,100,Inflicts regular damage.  Has a 30% chance to make the target flinch.,2013-12-24T15:24:32.757513,60,
532,/api/v1/move/532/,2013-11-03T15:06:10.833300,Horn-leech,10,100,Inflicts regular damage.  Drains half the damage inflicted to heal the user.,2013-12-24T15:24:32.762860,75,
533,/api/v1/move/533/,2013-11-03T15:06:10.836026,Sacred-sword,20,100,"Inflicts regular damage.  Damage calculation ignores the target's stat modifiers, including evasion.",2013-12-24T15:24:32.769558,90,
534,/api/v1/move/534/,2013-11-03T15:06:10.838863,Razor-shell,10,95,Inflicts regular damage.  Has a 50% chance to lower the target's Defense by one stage.,2013-12-24T15:24:32.773895,75,
535,/api/v1/move/535/,2013-11-03T15:06:10.841398,Heat-crash,10,100,"Inflicts regular damage.  The greater the user's weight compared to the target's, the higher power this move has, to a maximum of 120.

User's weight                    | Power
-------------------------------- | ----:
Up to 2× the target's weight     |    40
Up to 3× the target's weight     |    60
Up to 4× the target's weight     |    80
Up to 5× the target's weight     |   100
More than 5× the target's weight |   120
",2013-12-24T15:24:32.780562,1,
536,/api/v1/move/536/,2013-11-03T15:06:10.844017,Leaf-tornado,10,90,Inflicts regular damage.  Has a 50% chance to lower the target's accuracy by one stage.,2013-12-24T15:24:32.784971,65,
537,/api/v1/move/537/,2013-11-03T15:06:10.847132,Steamroller,20,100,"Inflicts regular damage.  Has a 30% chance to make the target flinch.

Power is doubled against Pokémon that have used minimize since entering the field.",2013-12-24T15:24:32.790965,65,
538,/api/v1/move/538/,2013-11-03T15:06:10.850311,Cotton-guard,10,0,Raises the user's Defense by three stages.,2013-12-24T15:24:32.797314,0,
539,/api/v1/move/539/,2013-11-03T15:06:10.853174,Night-daze,10,95,Inflicts regular damage.  Has a 40% chance to lower the target's accuracy by one stage.,2013-12-24T15:24:32.801693,85,
540,/api/v1/move/540/,2013-11-03T15:06:10.856088,Psystrike,10,100,"Inflicts regular damage.  Damage calculation always uses the target's Defense, regardless of this move's damage class.",2013-12-24T15:24:32.808323,100,
541,/api/v1/move/541/,2013-11-03T15:06:10.858885,Tail-slap,10,85,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",2013-12-24T15:24:32.812973,25,
542,/api/v1/move/542/,2013-11-03T15:06:10.861797,Hurricane,10,70,"Inflicts regular damage.  Has a 30% chance to confuse the target.

This move can hit Pokémon under the effect of bounce, fly, or sky-drop.

During rain-dance, this move has 100% accuracy.  During sunny-day, this move has 50% accuracy.",2013-12-24T15:24:32.820048,120,
543,/api/v1/move/543/,2013-11-03T15:06:10.864862,Head-charge,15,100,Inflicts regular damage.  User takes 1/4 the damage it inflicts in recoil.,2013-12-24T15:24:32.824305,120,
544,/api/v1/move/544/,2013-11-03T15:06:10.867835,Gear-grind,15,85,Inflicts regular damage.  Hits twice in one turn.,2013-12-24T15:24:32.829970,50,
545,/api/v1/move/545/,2013-11-03T15:06:10.870627,Searing-shot,5,100,Inflicts regular damage.  Has a 30% chance to burn the target.,2013-12-24T15:24:32.835485,100,
546,/api/v1/move/546/,2013-11-03T15:06:10.873356,Techno-blast,5,100,"Inflicts regular damage.  If the user is holding a plate or a drive, this move's type is the type corresponding to that item.

Note: This effect is technically shared by both techno-blast and judgment; however, Techno Blast is only affected by drives, and Judgment is only affected by plates.",2013-12-24T15:24:32.842344,85,
547,/api/v1/move/547/,2013-11-03T15:06:10.876073,Relic-song,10,100,"Inflicts regular damage.  Has a 10% chance to put the target to sleep.
If the user is a meloetta, it will toggle between Aria and Pirouette Forme.",2013-12-24T15:24:32.848346,75,
548,/api/v1/move/548/,2013-11-03T15:06:10.878656,Secret-sword,10,100,"Inflicts regular damage.  Damage calculation always uses the target's Defense, regardless of this move's damage class.",2013-12-24T15:24:32.853869,85,
549,/api/v1/move/549/,2013-11-03T15:06:10.881382,Glaciate,10,95,Inflicts regular damage.  Lowers the target's Speed by one stage.,2013-12-24T15:24:32.859706,65,
550,/api/v1/move/550/,2013-11-03T15:06:10.886250,Bolt-strike,5,85,Inflicts regular damage.  Has a 20% chance to paralyze the target.,2013-12-24T15:24:32.863896,130,
551,/api/v1/move/551/,2013-11-03T15:06:10.889875,Blue-flare,5,85,Inflicts regular damage.  Has a 20% chance to burn the target.,2013-12-24T15:24:32.869623,130,
552,/api/v1/move/552/,2013-11-03T15:06:10.892998,Fiery-dance,10,100,Inflicts regular damage.  Has a 50% chance to raise the user's Special Attack by one stage.,2013-12-24T15:24:32.876486,80,
553,/api/v1/move/553/,2013-11-03T15:06:10.895930,Freeze-shock,5,90,Inflicts regular damage.  Has a 30% chance to paralyze the target.  User charges for one turn before attacking.,2013-12-24T15:24:32.882324,140,
554,/api/v1/move/554/,2013-11-03T15:06:10.898856,Ice-burn,5,90,Inflicts regular damage.  Has a 30% chance to burn the target.  User charges for one turn before attacking.,2013-12-24T15:24:32.887893,140,
555,/api/v1/move/555/,2013-11-03T15:06:10.901551,Snarl,15,95,Inflicts regular damage.  Has a 100% chance to lower the target's Special Attack by one stage.,2013-12-24T15:24:32.892183,55,
556,/api/v1/move/556/,2013-11-03T15:06:10.904310,Icicle-crash,10,90,Inflicts regular damage.  Has a 30% chance to make the target flinch.,2013-12-24T15:24:32.897607,85,
557,/api/v1/move/557/,2013-11-03T15:06:10.907077,V-create,5,95,"Inflicts regular damage.  Lowers the user's Defense, Special Defense, and Speed by one stage each.",2013-12-24T15:24:32.904467,180,
558,/api/v1/move/558/,2013-11-03T15:06:10.909818,Fusion-flare,5,100,"Inflicts regular damage.  If a friendly Pokémon used fusion-bolt earlier this turn, this move has double power.",2013-12-24T15:24:32.910196,100,
559,/api/v1/move/559/,2013-11-03T15:06:10.912650,Fusion-bolt,5,100,"Inflicts regular damage.  If a friendly Pokémon used fusion-flare earlier this turn, this move has double power.",2013-12-24T15:24:32.915948,100,
560,/api/v1/move/560/,2013-11-03T15:06:10.915351,Baby-doll-eyes,30,100,,2013-11-03T15:06:10.915300,0,
561,/api/v1/move/561/,2013-11-03T15:06:10.918176,Belch,10,90,,2013-11-03T15:06:10.918128,120,
562,/api/v1/move/562/,2013-11-03T15:06:10.920629,Boomburst,10,100,,2013-11-03T15:06:10.920579,140,
563,/api/v1/move/563/,2013-11-03T15:06:10.923250,Confide,20,0,,2013-11-03T15:06:10.923169,0,
564,/api/v1/move/564/,2013-11-03T15:06:10.926040,Crafty-shield,10,0,,2013-11-03T15:06:10.925979,0,
565,/api/v1/move/565/,2013-11-03T15:06:10.928605,Dazzling-gleam,10,100,,2013-11-03T15:06:10.928558,80,
566,/api/v1/move/566/,2013-11-03T15:06:10.931034,Disarming-voice,15,0,,2013-11-03T15:06:10.930979,40,
567,/api/v1/move/567/,2013-11-03T15:06:10.933361,Draining-kiss,20,100,,2013-11-03T15:06:10.933309,50,
568,/api/v1/move/568/,2013-11-03T15:06:10.936019,Eerie-impulse,15,100,,2013-11-03T15:06:10.935919,0,
569,/api/v1/move/569/,2013-11-03T15:06:10.938547,Electric-terrain,10,0,,2013-11-03T15:06:10.938498,0,
570,/api/v1/move/570/,2013-11-03T15:06:10.941172,Electrify,20,0,,2013-11-03T15:06:10.941118,0,
571,/api/v1/move/571/,2013-11-03T15:06:10.944081,Fairy-lock,10,0,,2013-11-03T15:06:10.944025,0,
572,/api/v1/move/572/,2013-11-03T15:06:10.946630,Fairy-wind,30,100,,2013-11-03T15:06:10.946580,40,
573,/api/v1/move/573/,2013-11-03T15:06:10.949372,Fell-stinger,25,100,,2013-11-03T15:06:10.949252,30,
574,/api/v1/move/574/,2013-11-03T15:06:10.951996,Flower-shield,10,0,,2013-11-03T15:06:10.951948,0,
575,/api/v1/move/575/,2013-11-03T15:06:10.954601,Flying-press,10,95,,2013-11-03T15:06:10.954551,80,
576,/api/v1/move/576/,2013-11-03T15:06:10.957281,Forests-curse,20,100,,2013-11-03T15:06:10.957189,0,
577,/api/v1/move/577/,2013-11-03T15:06:10.959668,Freeze-dry,15,100,,2013-11-03T15:06:10.959619,70,
578,/api/v1/move/578/,2013-11-03T15:06:10.962937,Geomancy,10,0,,2013-11-03T15:06:10.962882,0,
579,/api/v1/move/579/,2013-11-03T15:06:10.965529,Grassy-terrain,10,0,,2013-11-03T15:06:10.965477,0,
580,/api/v1/move/580/,2013-11-03T15:06:10.968169,Infestation,35,100,,2013-11-03T15:06:10.968116,20,
581,/api/v1/move/581/,2013-11-03T15:06:10.970657,Ion-deluge,25,0,,2013-11-03T15:06:10.970605,0,
582,/api/v1/move/582/,2013-11-03T15:06:10.973350,Kings-shield,10,0,,2013-11-03T15:06:10.973298,0,
583,/api/v1/move/583/,2013-11-03T15:06:10.975797,Lands-wrath,10,100,,2013-11-03T15:06:10.975675,90,
584,/api/v1/move/584/,2013-11-03T15:06:10.978059,Magnetic-flux,20,0,,2013-11-03T15:06:10.978014,0,
